Drift,pc1,pc2,pc3,pc4,pv1,pv2,pv3,pv4,MasaPropia,Px
0.001062216080672134,0.45,0.45,0.45,0.45,0.2,0.4,0.6,0.4,10560.0,70653.6303206836
0.0009298522318983266,0.45,0.45,0.45,0.45,0.2,0.4,0.6,0.6,11340.0,73025.47588341795
0.0011520913547440174,0.45,0.45,0.45,0.45,0.2,0.6,0.2,0.2,9000.0,65909.93919521484
0.0008724470472538904,0.45,0.45,0.45,0.45,0.2,0.6,0.2,0.4,9780.0,68281.78475794921
0.0007581780911468592,0.45,0.45,0.45,0.45,0.2,0.6,0.2,0.6,10560.0,70653.6303206836
0.0011753496159328757,0.45,0.45,0.45,0.45,0.2,0.6,0.4,0.2,9780.0,68281.78475794921
0.0009010606167762096,0.45,0.45,0.45,0.45,0.2,0.6,0.4,0.4,10560.0,70653.6303206836
0.0007836301639290644,0.45,0.45,0.45,0.45,0.2,0.6,0.4,0.6,11340.0,73025.47588341795
0.0012018397693609319,0.45,0.45,0.45,0.45,0.2,0.6,0.6,0.2,10560.0,70653.6303206836
0.0009298522318983266,0.45,0.45,0.45,0.45,0.2,0.6,0.6,0.4,11340.0,73025.47588341795
0.0008090822367112704,0.45,0.45,0.45,0.45,0.2,0.6,0.6,0.6,12120.0,75397.32144615233
0.0016978931955279404,0.45,0.45,0.45,0.45,0.4,0.2,0.2,0.2,8220.0,63538.09363248047
0.0013260132760000967,0.45,0.45,0.45,0.45,0.4,0.2,0.2,0.4,9000.0,65909.93919521484
0.0011753496159328757,0.45,0.45,0.45,0.45,0.4,0.2,0.2,0.6,9780.0,68281.78475794921
0.0017612747074930903,0.45,0.45,0.45,0.45,0.4,0.2,0.4,0.2,9000.0,65909.93919521484
0.0013630836174976283,0.45,0.45,0.45,0.45,0.4,0.2,0.4,0.4,9780.0,68281.78475794921
0.0011942538130331683,0.45,0.45,0.45,0.45,0.4,0.2,0.4,0.6,10560.0,70653.6303206836
0.0018246562194582387,0.45,0.45,0.45,0.45,0.4,0.2,0.6,0.2,9780.0,68281.78475794921
0.0014035892435848617,0.45,0.45,0.45,0.45,0.4,0.2,0.6,0.4,10560.0,70653.6303206836
0.0012194729729430613,0.45,0.45,0.45,0.45,0.4,0.2,0.6,0.6,11340.0,73025.47588341795
0.0013260132760000965,0.45,0.45,0.45,0.45,0.4,0.4,0.2,0.2,9000.0,65909.93919521484
0.0010265574388419524,0.45,0.45,0.45,0.45,0.4,0.4,0.2,0.4,9780.0,68281.78475794921
0.0009010606167762096,0.45,0.45,0.45,0.45,0.4,0.4,0.2,0.6,10560.0,70653.6303206836
0.0013630836174976283,0.45,0.45,0.45,0.45,0.4,0.4,0.4,0.2,9780.0,68281.78475794921
0.001062216080672134,0.45,0.45,0.45,0.45,0.4,0.4,0.4,0.4,10560.0,70653.6303206836
0.000929139052114036,0.45,0.45,0.45,0.45,0.4,0.4,0.4,0.6,11340.0,73025.47588341795
0.0014035892435848617,0.45,0.45,0.45,0.45,0.4,0.4,0.6,0.2,10560.0,70653.6303206836
0.0010978747225023151,0.45,0.45,0.45,0.45,0.4,0.4,0.6,0.4,11340.0,73025.47588341795
0.0009576972858179776,0.45,0.45,0.45,0.45,0.4,0.4,0.6,0.6,12120.0,75397.32144615233
0.0011753496159328757,0.45,0.45,0.45,0.45,0.4,0.6,0.2,0.2,9780.0,68281.78475794921
0.0009010606167762096,0.45,0.45,0.45,0.45,0.4,0.6,0.2,0.4,10560.0,70653.6303206836
0.0007836301639290644,0.45,0.45,0.45,0.45,0.4,0.6,0.2,0.6,11340.0,73025.47588341795
0.0011942538130331683,0.45,0.45,0.45,0.45,0.4,0.6,0.4,0.2,10560.0,70653.6303206836
0.000929139052114036,0.45,0.45,0.45,0.45,0.4,0.6,0.4,0.4,11340.0,73025.47588341795
0.0008090822367112704,0.45,0.45,0.45,0.45,0.4,0.6,0.4,0.6,12120.0,75397.32144615233
0.0012194729729430613,0.45,0.45,0.45,0.45,0.4,0.6,0.6,0.2,11340.0,73025.47588341795
0.0009576972858179776,0.45,0.45,0.45,0.45,0.4,0.6,0.6,0.4,12120.0,75397.32144615233
0.0008345343094934764,0.45,0.45,0.45,0.45,0.4,0.6,0.6,0.6,12900.0,77769.16700888672
0.00176127470749309,0.45,0.45,0.45,0.45,0.6,0.2,0.2,0.2,9000.0,65909.93919521484
0.0013670117902396803,0.45,0.45,0.45,0.45,0.6,0.2,0.2,0.4,9780.0,68281.78475794921
0.0012018397693609316,0.45,0.45,0.45,0.45,0.6,0.2,0.2,0.6,10560.0,70653.6303206836
0.0018246562194582387,0.45,0.45,0.45,0.45,0.6,0.2,0.4,0.2,9780.0,68281.78475794921
0.0014035892435848617,0.45,0.45,0.45,0.45,0.6,0.2,0.4,0.4,10560.0,70653.6303206836
0.0012194729729430613,0.45,0.45,0.45,0.45,0.6,0.2,0.4,0.6,11340.0,73025.47588341795
0.0018880377314233888,0.45,0.45,0.45,0.45,0.6,0.2,0.6,0.2,10560.0,70653.6303206836
0.0014438567308235506,0.45,0.45,0.45,0.45,0.6,0.2,0.6,0.4,11340.0,73025.47588341795
0.001244050538545586,0.45,0.45,0.45,0.45,0.6,0.2,0.6,0.6,12120.0,75397.32144615233
0.0013670117902396808,0.45,0.45,0.45,0.45,0.6,0.4,0.2,0.2,9780.0,68281.78475794921
0.0010622160806721338,0.45,0.45,0.45,0.45,0.6,0.4,0.2,0.4,10560.0,70653.6303206836
0.0009298522318983266,0.45,0.45,0.45,0.45,0.6,0.4,0.2,0.6,11340.0,73025.47588341795
0.0014035892435848613,0.45,0.45,0.45,0.45,0.6,0.4,0.4,0.2,10560.0,70653.6303206836
0.0010978747225023151,0.45,0.45,0.45,0.45,0.6,0.4,0.4,0.4,11340.0,73025.47588341795
0.0009576972858179776,0.45,0.45,0.45,0.45,0.6,0.4,0.4,0.6,12120.0,75397.32144615233
0.0014438567308235506,0.45,0.45,0.45,0.45,0.6,0.4,0.6,0.2,11340.0,73025.47588341795
0.0011335333643324964,0.45,0.45,0.45,0.45,0.6,0.4,0.6,0.4,12120.0,75397.32144615233
0.0009861125906854115,0.45,0.45,0.45,0.45,0.6,0.4,0.6,0.6,12900.0,77769.16700888672
0.0012018397693609319,0.45,0.45,0.45,0.45,0.6,0.6,0.2,0.2,10560.0,70653.6303206836
0.0009298522318983267,0.45,0.45,0.45,0.45,0.6,0.6,0.2,0.4,11340.0,73025.47588341795
0.0008090822367112704,0.45,0.45,0.45,0.45,0.6,0.6,0.2,0.6,12120.0,75397.32144615233
0.0012194729729430613,0.45,0.45,0.45,0.45,0.6,0.6,0.4,0.2,11340.0,73025.47588341795
0.0009576972858179776,0.45,0.45,0.45,0.45,0.6,0.6,0.4,0.4,12120.0,75397.32144615233
0.0008345343094934764,0.45,0.45,0.45,0.45,0.6,0.6,0.4,0.6,12900.0,77769.16700888672
0.0012440505385455864,0.45,0.45,0.45,0.45,0.6,0.6,0.6,0.2,12120.0,75397.32144615233
0.0009861125906854115,0.45,0.45,0.45,0.45,0.6,0.6,0.6,0.4,12900.0,77769.16700888672
0.0008599863822756822,0.45,0.45,0.45,0.45,0.6,0.6,0.6,0.6,13680.0,80141.0125716211
0.0012563376225690915,0.45,0.45,0.45,0.65,0.2,0.2,0.2,0.2,7920.0,62625.845339121086
0.0010953303922724672,0.45,0.45,0.45,0.65,0.2,0.2,0.2,0.4,8700.0,64997.69090185547
0.0009958836303777373,0.45,0.45,0.45,0.65,0.2,0.2,0.2,0.6,9480.0,67369.53646458985
0.0012985012977853384,0.45,0.45,0.45,0.65,0.2,0.2,0.4,0.2,8700.0,64997.69090185547
0.0011226596917439178,0.45,0.45,0.45,0.65,0.2,0.2,0.4,0.4,9480.0,67369.53646458985
0.0010120741369089889,0.45,0.45,0.45,0.65,0.2,0.2,0.4,0.6,10260.0,69741.38202732422
0.0013432831567771004,0.45,0.45,0.45,0.65,0.2,0.2,0.6,0.2,9480.0,67369.53646458985
0.0011548175089909007,0.45,0.45,0.45,0.65,0.2,0.2,0.6,0.4,10260.0,69741.38202732422
0.0010343385710498156,0.45,0.45,0.45,0.65,0.2,0.2,0.6,0.6,11040.0,72113.2275900586
0.0009630346709346768,0.45,0.45,0.45,0.65,0.2,0.4,0.2,0.2,8700.0,64997.69090185547
0.0008232968242607438,0.45,0.45,0.45,0.65,0.2,0.4,0.2,0.4,9480.0,67369.53646458985
0.000735533521574395,0.45,0.45,0.45,0.65,0.2,0.4,0.2,0.6,10260.0,69741.38202732422
0.000997033418579354,0.45,0.45,0.45,0.65,0.2,0.4,0.4,0.2,9480.0,67369.53646458985
0.0008514008383209232,0.45,0.45,0.45,0.65,0.2,0.4,0.4,0.4,10260.0,69741.38202732422
0.0007580108681965042,0.45,0.45,0.45,0.65,0.2,0.4,0.4,0.6,11040.0,72113.2275900586
0.0010308903944130732,0.45,0.45,0.45,0.65,0.2,0.4,0.6,0.2,10260.0,69741.38202732422
0.0008800878370717916,0.45,0.45,0.45,0.65,0.2,0.4,0.6,0.4,11040.0,72113.2275900586
0.0007817353579510649,0.45,0.45,0.45,0.65,0.2,0.4,0.6,0.6,11820.0,74485.07315279297
0.0008453591953884207,0.45,0.45,0.45,0.65,0.2,0.6,0.2,0.2,9480.0,67369.53646458985
0.0007113502203634862,0.45,0.45,0.45,0.65,0.2,0.6,0.2,0.4,10260.0,69741.38202732422
0.0006261919950059204,0.45,0.45,0.45,0.65,0.2,0.6,0.2,0.6,11040.0,72113.2275900586
0.000870196974356529,0.45,0.45,0.45,0.65,0.2,0.6,0.4,0.2,10260.0,69741.38202732422
0.0007343927216450191,0.45,0.45,0.45,0.65,0.2,0.6,0.4,0.4,11040.0,72113.2275900586
0.000646241156114193,0.45,0.45,0.45,0.65,0.2,0.6,0.4,0.6,11820.0,74485.07315279297
0.0008946629128336128,0.45,0.45,0.45,0.65,0.2,0.6,0.6,0.2,11040.0,72113.2275900586
0.0007572745575451518,0.45,0.45,0.45,0.65,0.2,0.6,0.6,0.4,11820.0,74485.07315279297
0.0006665702022141966,0.45,0.45,0.45,0.65,0.2,0.6,0.6,0.6,12600.0,76856.91871552734
0.0012974677868770827,0.45,0.45,0.45,0.65,0.4,0.2,0.2,0.2,8700.0,64997.69090185547
0.0011183609656473,0.45,0.45,0.45,0.65,0.4,0.2,0.2,0.4,9480.0,67369.53646458985
0.0010056645894211008,0.45,0.45,0.45,0.65,0.4,0.2,0.2,0.6,10260.0,69741.38202732422
0.0013371079596962096,0.45,0.45,0.45,0.65,0.4,0.2,0.4,0.2,9480.0,67369.53646458985
0.0011402174608729772,0.45,0.45,0.45,0.65,0.4,0.2,0.4,0.4,10260.0,69741.38202732422
0.0010138286293221738,0.45,0.45,0.45,0.65,0.4,0.2,0.4,0.6,11040.0,72113.2275900586
0.0013811027309456928,0.45,0.45,0.45,0.65,0.4,0.2,0.6,0.2,10260.0,69741.38202732422
0.0011705907614138796,0.45,0.45,0.45,0.65,0.4,0.2,0.6,0.4,11040.0,72113.2275900586
0.0010333299632152044,0.45,0.45,0.45,0.65,0.4,0.2,0.6,0.6,11820.0,74485.07315279297
0.000997358032544025,0.45,0.45,0.45,0.65,0.4,0.4,0.2,0.2,9480.0,67369.53646458985
0.0008509184556906705,0.45,0.45,0.45,0.65,0.4,0.4,0.2,0.4,10260.0,69741.38202732422
0.000756198282019352,0.45,0.45,0.45,0.65,0.4,0.4,0.2,0.6,11040.0,72113.2275900586
0.0010312797358981304,0.45,0.45,0.45,0.65,0.4,0.4,0.4,0.2,10260.0,69741.38202732422
0.0008781018917007393,0.45,0.45,0.45,0.65,0.4,0.4,0.4,0.4,11040.0,72113.2275900586
0.0007764511397543907,0.45,0.45,0.45,0.65,0.4,0.4,0.4,0.6,11820.0,74485.07315279297
0.0010650610738074755,0.45,0.45,0.45,0.65,0.4,0.4,0.6,0.2,11040.0,72113.2275900586
0.00090637863833508,0.45,0.45,0.45,0.65,0.4,0.4,0.6,0.4,11820.0,74485.07315279297
0.0007991971066431287,0.45,0.45,0.45,0.65,0.4,0.4,0.6,0.6,12600.0,76856.91871552734
0.0008708540137090474,0.45,0.45,0.45,0.65,0.4,0.6,0.2,0.2,10260.0,69741.38202732422
0.0007352612633141232,0.45,0.45,0.45,0.65,0.4,0.6,0.2,0.4,11040.0,72113.2275900586
0.000646111958653719,0.45,0.45,0.45,0.65,0.4,0.6,0.2,0.6,11820.0,74485.07315279297
0.0008952543639770335,0.45,0.45,0.45,0.65,0.4,0.6,0.4,0.2,11040.0,72113.2275900586
0.0007581985132256944,0.45,0.45,0.45,0.65,0.4,0.6,0.4,0.4,11820.0,74485.07315279297
0.0006655634172211529,0.45,0.45,0.45,0.65,0.4,0.6,0.4,0.6,12600.0,76856.91871552734
0.0009195145900390132,0.45,0.45,0.45,0.65,0.4,0.6,0.6,0.2,11820.0,74485.07315279297
0.0007809911300282766,0.45,0.45,0.45,0.65,0.4,0.6,0.6,0.4,12600.0,76856.91871552734
0.0006856033466310712,0.45,0.45,0.45,0.65,0.4,0.6,0.6,0.6,13380.0,79228.76427826173
0.00134183964513453,0.45,0.45,0.45,0.65,0.6,0.2,0.2,0.2,9480.0,67369.53646458985
0.001147194667138926,0.45,0.45,0.45,0.65,0.6,0.2,0.2,0.4,10260.0,69741.38202732422
0.001022560321608611,0.45,0.45,0.45,0.65,0.6,0.2,0.2,0.6,11040.0,72113.2275900586
0.0013807527954009505,0.45,0.45,0.45,0.65,0.6,0.2,0.4,0.2,10260.0,69741.38202732422
0.0011674758010231307,0.45,0.45,0.45,0.65,0.6,0.2,0.4,0.4,11040.0,72113.2275900586
0.0010282550226849356,0.45,0.45,0.45,0.65,0.6,0.2,0.4,0.6,11820.0,74485.07315279297
0.0014244722853536998,0.45,0.45,0.45,0.65,0.6,0.2,0.6,0.2,11040.0,72113.2275900586
0.0011971658219742391,0.45,0.45,0.45,0.65,0.6,0.2,0.6,0.4,11820.0,74485.07315279297
0.0010465928860686365,0.45,0.45,0.45,0.65,0.6,0.2,0.6,0.6,12600.0,76856.91871552734
0.0010316107766833252,0.45,0.45,0.45,0.65,0.6,0.4,0.2,0.2,10260.0,69741.38202732422
0.0008792290651068579,0.45,0.45,0.45,0.65,0.6,0.4,0.2,0.4,11040.0,72113.2275900586
0.0007782088199306113,0.45,0.45,0.45,0.65,0.6,0.4,0.2,0.6,11820.0,74485.07315279297
0.001065464189439522,0.45,0.45,0.45,0.65,0.6,0.4,0.4,0.2,11040.0,72113.2275900586
0.0009060611748875975,0.45,0.45,0.45,0.65,0.6,0.4,0.4,0.4,11820.0,74485.07315279297
0.000797565986012754,0.45,0.45,0.45,0.65,0.6,0.4,0.4,0.6,12600.0,76856.91871552734
0.001099184268843942,0.45,0.45,0.45,0.65,0.6,0.4,0.6,0.2,11820.0,74485.07315279297
0.000934166971186918,0.45,0.45,0.45,0.65,0.6,0.4,0.6,0.4,12600.0,76856.91871552734
0.0008198496467954317,0.45,0.45,0.45,0.65,0.6,0.4,0.6,0.6,13380.0,79228.76427826173
0.0008962909839381648,0.45,0.45,0.45,0.65,0.6,0.6,0.2,0.2,11040.0,72113.2275900586
0.0007591675669087949,0.45,0.45,0.45,0.65,0.6,0.6,0.2,0.4,11820.0,74485.07315279297
0.0006663800955252849,0.45,0.45,0.45,0.65,0.6,0.6,0.2,0.6,12600.0,76856.91871552734
0.0009204684973251756,0.45,0.45,0.45,0.65,0.6,0.6,0.4,0.2,11820.0,74485.07315279297
0.0007820303574280233,0.45,0.45,0.45,0.65,0.6,0.6,0.4,0.4,12600.0,76856.91871552734
0.0006855707999125357,0.45,0.45,0.45,0.65,0.6,0.6,0.4,0.6,13380.0,79228.76427826173
0.0009445395606145603,0.45,0.45,0.45,0.65,0.6,0.6,0.6,0.2,12600.0,76856.91871552734
0.0008047550758212498,0.45,0.45,0.45,0.65,0.6,0.6,0.6,0.4,13380.0,79228.76427826173
0.0007054707007372734,0.45,0.45,0.45,0.65,0.6,0.6,0.6,0.6,14160.0,81600.60984099608
0.0015742218064166143,0.45,0.45,0.65,0.25,0.2,0.2,0.2,0.2,7440.0,61166.248069746085
0.0012364778212919667,0.45,0.45,0.65,0.25,0.2,0.2,0.2,0.4,8220.0,63538.09363248047
0.0011004155500185368,0.45,0.45,0.65,0.25,0.2,0.2,0.2,0.6,9000.0,65909.93919521484
0.0016186765684900726,0.45,0.45,0.65,0.25,0.2,0.2,0.4,0.2,8220.0,63538.09363248047
0.0012710918301148703,0.45,0.45,0.65,0.25,0.2,0.2,0.4,0.4,9000.0,65909.93919521484
0.0011278953011573027,0.45,0.45,0.65,0.25,0.2,0.2,0.4,0.6,9780.0,68281.78475794921
0.0016737247978904845,0.45,0.45,0.65,0.25,0.2,0.2,0.6,0.2,9000.0,65909.93919521484
0.0013068503767090867,0.45,0.45,0.65,0.25,0.2,0.2,0.6,0.4,9780.0,68281.78475794921
0.001154177067501408,0.45,0.45,0.65,0.25,0.2,0.2,0.6,0.6,10560.0,70653.6303206836
0.001391451900032611,0.45,0.45,0.65,0.25,0.2,0.4,0.2,0.2,8220.0,63538.09363248047
0.0010824146763235595,0.45,0.45,0.65,0.25,0.2,0.4,0.2,0.4,9000.0,65909.93919521484
0.0009534644187086031,0.45,0.45,0.65,0.25,0.2,0.4,0.2,0.6,9780.0,68281.78475794921
0.001419157759337837,0.45,0.45,0.65,0.25,0.2,0.4,0.4,0.2,9000.0,65909.93919521484
0.00111238854428825,0.45,0.45,0.65,0.25,0.2,0.4,0.4,0.4,9780.0,68281.78475794921
0.0009793987410587188,0.45,0.45,0.65,0.25,0.2,0.4,0.4,0.6,10560.0,70653.6303206836
0.0014610757405563119,0.45,0.45,0.65,0.25,0.2,0.4,0.6,0.2,9780.0,68281.78475794921
0.0011457613042844459,0.45,0.45,0.65,0.25,0.2,0.4,0.6,0.4,10560.0,70653.6303206836
0.0010059274066151775,0.45,0.45,0.65,0.25,0.2,0.4,0.6,0.6,11340.0,73025.47588341795
0.0012797077635483,0.45,0.45,0.65,0.25,0.2,0.6,0.2,0.2,9000.0,65909.93919521484
0.0009872674608928063,0.45,0.45,0.65,0.25,0.2,0.6,0.2,0.4,9780.0,68281.78475794921
0.0008618431416466272,0.45,0.45,0.65,0.25,0.2,0.6,0.2,0.6,10560.0,70653.6303206836
0.001296141790110366,0.45,0.45,0.65,0.25,0.2,0.6,0.4,0.2,9780.0,68281.78475794921
0.0010129666444073531,0.45,0.45,0.65,0.25,0.2,0.6,0.4,0.4,10560.0,70653.6303206836
0.000885270217720115,0.45,0.45,0.65,0.25,0.2,0.6,0.4,0.6,11340.0,73025.47588341795
0.001328616457021206,0.45,0.45,0.65,0.25,0.2,0.6,0.6,0.2,10560.0,70653.6303206836
0.0010434379890371657,0.45,0.45,0.65,0.25,0.2,0.6,0.6,0.4,11340.0,73025.47588341795
0.0009104846627172034,0.45,0.45,0.65,0.25,0.2,0.6,0.6,0.6,12120.0,75397.32144615233
0.0016105966266444917,0.45,0.45,0.65,0.25,0.4,0.2,0.2,0.2,8220.0,63538.09363248047
0.001279419895404674,0.45,0.45,0.65,0.25,0.4,0.2,0.2,0.4,9000.0,65909.93919521484
0.0011378406757694545,0.45,0.45,0.65,0.25,0.4,0.2,0.2,0.6,9780.0,68281.78475794921
0.0016455928550573565,0.45,0.45,0.65,0.25,0.4,0.2,0.4,0.2,9000.0,65909.93919521484
0.0013109239056825087,0.45,0.45,0.65,0.25,0.4,0.2,0.4,0.4,9780.0,68281.78475794921
0.001164144522508958,0.45,0.45,0.65,0.25,0.4,0.2,0.4,0.6,10560.0,70653.6303206836
0.0016966157617035178,0.45,0.45,0.65,0.25,0.4,0.2,0.6,0.2,9780.0,68281.78475794921
0.0013449263488319223,0.45,0.45,0.65,0.25,0.4,0.2,0.6,0.4,10560.0,70653.6303206836
0.001189538517729482,0.45,0.45,0.65,0.25,0.4,0.2,0.6,0.6,11340.0,73025.47588341795
0.0014026191451254717,0.45,0.45,0.65,0.25,0.4,0.4,0.2,0.2,9000.0,65909.93919521484
0.0011120151112437736,0.45,0.45,0.65,0.25,0.4,0.4,0.2,0.4,9780.0,68281.78475794921
0.0009841204147253814,0.45,0.45,0.65,0.25,0.4,0.4,0.2,0.6,10560.0,70653.6303206836
0.0014164876599503005,0.45,0.45,0.65,0.25,0.4,0.4,0.4,0.2,9780.0,68281.78475794921
0.0011363121313933975,0.45,0.45,0.65,0.25,0.4,0.4,0.4,0.4,10560.0,70653.6303206836
0.001007419136734242,0.45,0.45,0.65,0.25,0.4,0.4,0.4,0.6,11340.0,73025.47588341795
0.001452393105297434,0.45,0.45,0.65,0.25,0.4,0.4,0.6,0.2,10560.0,70653.6303206836
0.001166919625709752,0.45,0.45,0.65,0.25,0.4,0.4,0.6,0.4,11340.0,73025.47588341795
0.0010325811713562689,0.45,0.45,0.65,0.25,0.4,0.4,0.6,0.6,12120.0,75397.32144615233
0.0012743709612457659,0.45,0.45,0.65,0.25,0.4,0.6,0.2,0.2,9780.0,68281.78475794921
0.001006403471751592,0.45,0.45,0.65,0.25,0.4,0.6,0.2,0.4,10560.0,70653.6303206836
0.0008856356513758171,0.45,0.45,0.65,0.25,0.4,0.6,0.2,0.6,11340.0,73025.47588341795
0.0012738688610604988,0.45,0.45,0.65,0.25,0.4,0.6,0.4,0.2,10560.0,70653.6303206836
0.0010241971217693927,0.45,0.45,0.65,0.25,0.4,0.6,0.4,0.4,11340.0,73025.47588341795
0.0009048985536671488,0.45,0.45,0.65,0.25,0.4,0.6,0.4,0.6,12120.0,75397.32144615233
0.0012987347786885968,0.45,0.45,0.65,0.25,0.4,0.6,0.6,0.2,11340.0,73025.47588341795
0.0010508217362292023,0.45,0.45,0.65,0.25,0.4,0.6,0.6,0.4,12120.0,75397.32144615233
0.0009280855672814254,0.45,0.45,0.65,0.25,0.4,0.6,0.6,0.6,12900.0,77769.16700888672
0.0016588462079243527,0.45,0.45,0.65,0.25,0.6,0.2,0.2,0.2,9000.0,65909.93919521484
0.0013245812609239084,0.45,0.45,0.65,0.25,0.6,0.2,0.2,0.4,9780.0,68281.78475794921
0.0011755071447095843,0.45,0.45,0.65,0.25,0.6,0.2,0.2,0.6,10560.0,70653.6303206836
0.001691525463595913,0.45,0.45,0.65,0.25,0.6,0.2,0.4,0.2,9780.0,68281.78475794921
0.0013547408439040687,0.45,0.45,0.65,0.25,0.6,0.2,0.4,0.4,10560.0,70653.6303206836
0.0012010204234479396,0.45,0.45,0.65,0.25,0.6,0.2,0.4,0.6,11340.0,73025.47588341795
0.001741353667146845,0.45,0.45,0.65,0.25,0.6,0.2,0.6,0.2,10560.0,70653.6303206836
0.001387895192871346,0.45,0.45,0.65,0.25,0.6,0.2,0.6,0.4,11340.0,73025.47588341795
0.0012257736252491891,0.45,0.45,0.65,0.25,0.6,0.2,0.6,0.6,12120.0,75397.32144615233
0.0014285332841472008,0.45,0.45,0.65,0.25,0.6,0.4,0.2,0.2,9780.0,68281.78475794921
0.0011456828965793564,0.45,0.45,0.65,0.25,0.6,0.4,0.2,0.4,10560.0,70653.6303206836
0.0010164043307884568,0.45,0.45,0.65,0.25,0.6,0.4,0.2,0.6,11340.0,73025.47588341795
0.0014390233815972768,0.45,0.45,0.65,0.25,0.6,0.4,0.4,0.2,10560.0,70653.6303206836
0.00116796997360019,0.45,0.45,0.65,0.25,0.6,0.4,0.4,0.4,11340.0,73025.47588341795
0.0010385395587160793,0.45,0.45,0.65,0.25,0.6,0.4,0.4,0.6,12120.0,75397.32144615233
0.0014730119274556635,0.45,0.45,0.65,0.25,0.6,0.4,0.6,0.2,11340.0,73025.47588341795
0.0011974858115464404,0.45,0.45,0.65,0.25,0.6,0.4,0.6,0.4,12120.0,75397.32144615233
0.0010630190269543933,0.45,0.45,0.65,0.25,0.6,0.4,0.6,0.6,12900.0,77769.16700888672
0.0012844744218760914,0.45,0.45,0.65,0.25,0.6,0.6,0.2,0.2,10560.0,70653.6303206836
0.0010303498526859566,0.45,0.45,0.65,0.25,0.6,0.6,0.2,0.4,11340.0,73025.47588341795
0.0009117511701227283,0.45,0.45,0.65,0.25,0.6,0.6,0.2,0.6,12120.0,75397.32144615233
0.0012796333605838107,0.45,0.45,0.65,0.25,0.6,0.6,0.4,0.2,11340.0,73025.47588341795
0.001045320951281174,0.45,0.45,0.65,0.25,0.6,0.6,0.4,0.4,12120.0,75397.32144615233
0.0009292790626640024,0.45,0.45,0.65,0.25,0.6,0.6,0.4,0.6,12900.0,77769.16700888672
0.00130185968984708,0.45,0.45,0.65,0.25,0.6,0.6,0.6,0.2,12120.0,75397.32144615233
0.0010703856917501364,0.45,0.45,0.65,0.25,0.6,0.6,0.6,0.4,12900.0,77769.16700888672
0.0009515305043451096,0.45,0.45,0.65,0.25,0.6,0.6,0.6,0.6,13680.0,80141.0125716211
0.0012563376225690934,0.45,0.45,0.65,0.45,0.2,0.2,0.2,0.2,7920.0,62625.845339121086
0.0009630346709346775,0.45,0.45,0.65,0.45,0.2,0.2,0.2,0.4,8700.0,64997.69090185547
0.000845359195388421,0.45,0.45,0.65,0.45,0.2,0.2,0.2,0.6,9480.0,67369.53646458985
0.0012985012977853407,0.45,0.45,0.65,0.45,0.2,0.2,0.4,0.2,8700.0,64997.69090185547
0.0009970334185793544,0.45,0.45,0.65,0.45,0.2,0.2,0.4,0.4,9480.0,67369.53646458985
0.0008701969743565293,0.45,0.45,0.65,0.45,0.2,0.2,0.4,0.6,10260.0,69741.38202732422
0.0013432831567771028,0.45,0.45,0.65,0.45,0.2,0.2,0.6,0.2,9480.0,67369.53646458985
0.0010308903944130734,0.45,0.45,0.65,0.45,0.2,0.2,0.6,0.4,10260.0,69741.38202732422
0.0008946629128336132,0.45,0.45,0.65,0.45,0.2,0.2,0.6,0.6,11040.0,72113.2275900586
0.0010953303922724687,0.45,0.45,0.65,0.45,0.2,0.4,0.2,0.2,8700.0,64997.69090185547
0.0008232968242607438,0.45,0.45,0.65,0.45,0.2,0.4,0.2,0.4,9480.0,67369.53646458985
0.0007113502203634861,0.45,0.45,0.65,0.45,0.2,0.4,0.2,0.6,10260.0,69741.38202732422
0.0011226596917439196,0.45,0.45,0.65,0.45,0.2,0.4,0.4,0.2,9480.0,67369.53646458985
0.0008514008383209232,0.45,0.45,0.65,0.45,0.2,0.4,0.4,0.4,10260.0,69741.38202732422
0.0007343927216450194,0.45,0.45,0.65,0.45,0.2,0.4,0.4,0.6,11040.0,72113.2275900586
0.0011548175089909044,0.45,0.45,0.65,0.45,0.2,0.4,0.6,0.2,10260.0,69741.38202732422
0.0008800878370717913,0.45,0.45,0.65,0.45,0.2,0.4,0.6,0.4,11040.0,72113.2275900586
0.0007572745575451521,0.45,0.45,0.65,0.45,0.2,0.4,0.6,0.6,11820.0,74485.07315279297
0.000995883630377738,0.45,0.45,0.65,0.45,0.2,0.6,0.2,0.2,9480.0,67369.53646458985
0.0007355335215743959,0.45,0.45,0.65,0.45,0.2,0.6,0.2,0.4,10260.0,69741.38202732422
0.0006261919950059201,0.45,0.45,0.65,0.45,0.2,0.6,0.2,0.6,11040.0,72113.2275900586
0.0010120741369089871,0.45,0.45,0.65,0.45,0.2,0.6,0.4,0.2,10260.0,69741.38202732422
0.0007580108681965042,0.45,0.45,0.65,0.45,0.2,0.6,0.4,0.4,11040.0,72113.2275900586
0.0006462411561141931,0.45,0.45,0.65,0.45,0.2,0.6,0.4,0.6,11820.0,74485.07315279297
0.001034338571049816,0.45,0.45,0.65,0.45,0.2,0.6,0.6,0.2,11040.0,72113.2275900586
0.0007817353579510653,0.45,0.45,0.65,0.45,0.2,0.6,0.6,0.4,11820.0,74485.07315279297
0.0006665702022141966,0.45,0.45,0.65,0.45,0.2,0.6,0.6,0.6,12600.0,76856.91871552734
